"MgmtID","StandID","Year","RmvCode","Age","Tpa","TPrdTpa","BA","SDI","CCF","TopHt","QMD","MCuFt","TPrdMCuFt","SCuFt","TPrdSCuFt","SBdFt","TPrdSBdFt","RTpa","RMCuFt","RSCuFt","RSBdFt","PrdLen","Acc","Mort","MAI","ForTyp","SizeCls","StkCls","RunTitle","CaseID"
"A016","231702502686","2017","0",112,12777,12777,142.624237060547,266,275,70,1.43060076236725,3202.48583984375,3202.48583984375,1371,1371,7560,7560,0,0,0,0,10,100.143936157227,7.00565052032471,28.5892848968506,"801","1","1","Grow_2017","72cabb05-359e-4f3d-8473-c82fd715fe38"
"A016","231702502686","2027","0",122,10477.109375,10477.109375,182.259811401367,385,357,73,1.78591585159302,4133.8681640625,4133.8681640625,1815.07250976562,1815.07250976562,10052.7255859375,10052.7255859375,0,0,0,0,0,0,0,33.8852462768555,"801","1","1","Grow_2017","72cabb05-359e-4f3d-8473-c82fd715fe38"
