"","CaseID","StandID","Year","abgCMgha","Belowground_Live","Standing_Dead","Belowground_Dead","Forest_Down_Dead_Wood","Age","Tpa","BA","SDI","TopHt"
"82","269b9677-9957-4b6b-a065-48f68ad7934b","168262746020004",2113,31.186092376709,6.99181270599365,0.856779336929321,0.270855337381363,1.30467557907104,99,46.5748977661133,91.9826431274414,127,99
"83","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2014,8.33380508422852,1.92049312591553,0,0,3.90499973297119,0,49.9106903076172,24.2021808624268,39,46
"84","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2023,10.3102569580078,2.31921887397766,0.0480991527438164,0.0111683029681444,2.20379447937012,9,48.6862831115723,29.0273571014404,46,54
"85","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2033,12.6660242080688,2.7875542640686,0.114270925521851,0.0294133741408587,1.58720541000366,19,47.3408546447754,34.5763740539551,54,62
"86","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2043,15.0682487487793,3.25857329368591,0.206243932247162,0.0559142492711544,1.32228422164917,29,46.0116729736328,39.9754257202148,61,68
"87","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2053,17.5581150054932,3.72240996360779,0.330116629600525,0.0916000977158546,1.20950782299042,39,44.700065612793,45.0555877685547,68,74
"88","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2063,19.8802528381348,4.15684175491333,0.494060218334198,0.137482419610023,1.18599939346313,49,43.4079208374023,49.6950721740723,74,80
"89","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2073,22.1929817199707,4.58820486068726,0.695580780506134,0.194557577371597,1.24800562858582,59,42.1365852355957,54.155689239502,79,85
"90","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2083,24.3091659545898,4.9786319732666,0.934247255325317,0.262924611568451,1.37812781333923,69,40.8858032226562,58.1197738647461,84,89
"91","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2093,26.251636505127,5.34285163879395,1.16345739364624,0.33342581987381,1.58827102184296,79,39.6568336486816,61.7426643371582,88,93
"92","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2103,28.0756702423096,5.68291759490967,1.36894714832306,0.401876777410507,1.83663988113403,89,38.4501762390137,65.0211181640625,91,96
"93","2b09f6d3-6d56-4cc6-aea7-6bdd85f17775","168262754020004",2113,29.8090267181396,6.01221513748169,1.55684459209442,0.467460095882416,2.11275053024292,99,37.266357421875,68.1564559936523,94,100
"94","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2008,4.45720481872559,1.0759140253067,0,0,4.66499996185303,0,45.9109344482422,15.9816589355469,28,44
"95","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2018,5.16695976257324,1.26676678657532,0.0255867429077625,0.00748094450682402,2.32642197608948,10,44.8077087402344,18.8476543426514,33,47
"96","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2023,5.57354259490967,1.37086617946625,0.0314465425908566,0.0119380094110966,1.8511962890625,15,44.2610664367676,20.3855667114258,35,49
"97","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2033,6.48927211761475,1.59050261974335,0.0595854595303535,0.02209691144526,1.24646306037903,25,43.1831169128418,23.5275650024414,40,50
"98","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2043,7.37983274459839,1.81238520145416,0.0940847843885422,0.0347983315587044,0.947337031364441,35,42.121639251709,26.587703704834,45,53
"99","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2053,8.2777738571167,2.03975391387939,0.137293934822083,0.0500630438327789,0.774658620357513,45,41.0768127441406,29.5915679931641,49,55
"100","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2063,9.11915397644043,2.25922703742981,0.183280795812607,0.0669414475560188,0.680191159248352,55,40.0482482910156,32.4174766540527,52,57
"101","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2073,9.9527759552002,2.48034405708313,0.22625957429409,0.0837735459208488,0.639304578304291,65,39.035285949707,35.1772308349609,56,59
"102","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2083,10.800500869751,2.70612740516663,0.263314962387085,0.0993426218628883,0.631941974163055,75,38.0364036560059,37.9015693664551,59,61
"103","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2093,11.6372680664062,2.93303179740906,0.290579169988632,0.112671189010143,0.65395200252533,85,37.0502433776855,40.5840187072754,62,62
"104","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2103,12.4494972229004,3.15637135505676,0.316127330064774,0.125314235687256,0.676541388034821,95,36.0768814086914,43.155158996582,65,64
"105","403d622b-6c78-4d9c-8195-878214f7e8cb","116424819010661",2113,13.2359790802002,3.37644839286804,0.342993140220642,0.13781051337719,0.709774017333984,105,35.1166839599609,45.6188087463379,68,65
"106","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2007,5.96818590164185,1.51817798614502,0,0,4.66499996185303,0,65.3666000366211,23.5401992797852,40,47
"107","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2017,7.01169538497925,1.74923324584961,0.025436744093895,0.00653689773753285,2.35331392288208,10,63.4679222106934,26.9003982543945,46,51
"108","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2023,7.69477653503418,1.89393401145935,0.0329540781676769,0.0108022838830948,1.85879981517792,16,62.347110748291,28.9579849243164,49,53
"109","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2033,8.9507999420166,2.14183831214905,0.0620832145214081,0.0195854846388102,1.28970336914062,26,60.5151062011719,32.3961029052734,54,57
"110","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2043,10.1867904663086,2.39342474937439,0.0981576889753342,0.0318316742777824,1.01498734951019,36,58.724781036377,35.7916450500488,59,60
"111","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2053,11.3863649368286,2.63866400718689,0.154144451022148,0.0500282645225525,0.86344963312149,46,56.9759178161621,39.0031814575195,64,62
