"MgmtID","StandID","Year","Aboveground_Total_Live","Belowground_Live","Belowground_Dead","Standing_Dead","Forest_Down_Dead_Wood","Forest_Floor","Forest_Shrub_Herb","Total_Stand_Carbon","RunTitle","CaseID"
"Grow","230101701013","2160",135.968353271484,34.6203689575195,5.27610206604004,8.2182035446167,18.2934532165527,21.8781280517578,0.694908857345581,224.949523925781,"AllPlots","09faf832-9b47-4c47-a6eb-8a33d8eab250"
"Grow","230102501505","2001",100.794731140137,24.879243850708,0.691012501716614,1.48163664340973,8.70011043548584,13.3866338729858,0.694908857345581,150.628265380859,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2005",108.818397521973,26.0320014953613,0.610112607479095,1.2660961151123,8.86915683746338,15.9452362060547,0.694908857345581,162.235916137695,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2010",119.00910949707,28.0577220916748,0.591061115264893,1.28432357311249,11.6079998016357,16.615478515625,0.694908857345581,177.860610961914,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2015",120.216438293457,28.2123184204102,2.07551503181458,8.49708652496338,11.2876138687134,17.7568416595459,0.694908857345581,188.74072265625,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2020",121.264312744141,28.3400325775146,3.1887743473053,9.45517253875732,14.0355825424194,17.915132522583,0.694908857345581,194.893920898438,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2025",123.12181854248,28.6568908691406,3.82508134841919,9.59301280975342,14.9523181915283,17.8744640350342,0.694908857345581,198.718521118164,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2030",125.456657409668,29.0464382171631,4.19426774978638,9.41771984100342,15.5126085281372,17.9512882232666,0.694908857345581,202.273910522461,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2035",127.970252990723,29.4466514587402,4.42456531524658,9.08209705352783,16.0742416381836,18.1152420043945,0.694908857345581,205.807952880859,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2040",130.301574707031,29.8213748931885,4.56778573989868,8.75772476196289,16.5874176025391,18.3144950866699,0.694908857345581,209.045288085938,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2045",132.600280761719,30.1676731109619,4.67331981658936,8.71821975708008,16.9509315490723,18.5256042480469,0.694908857345581,212.330947875977,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2050",134.545120239258,30.4791316986084,4.76088237762451,8.91082191467285,17.2967987060547,18.7408618927002,0.694908857345581,215.428527832031,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2055",136.42041015625,30.761302947998,4.83410835266113,9.24219036102295,17.6254272460938,18.955924987793,0.694908857345581,218.534271240234,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2060",138.139450073242,31.0167121887207,4.89248657226562,9.57949352264404,18.0214614868164,19.1694374084473,0.694908857345581,221.513946533203,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2065",139.607772827148,31.2502307891846,4.93095302581787,9.83554649353027,18.5157451629639,19.3808727264404,0.694908857345581,224.216033935547,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2070",141.080947875977,31.473539352417,4.96015310287476,10.0440263748169,19.0480270385742,19.5904026031494,0.694908857345581,226.892028808594,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2075",142.52326965332,31.6905765533447,4.97622919082642,10.1750087738037,19.5957317352295,19.8002510070801,0.694908857345581,229.455978393555,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2080",143.877487182617,31.9033241271973,4.98796892166138,10.2753505706787,20.1266384124756,20.0127925872803,0.694908857345581,231.878463745117,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2085",145.084075927734,32.1013488769531,4.97716045379639,10.300009727478,20.6020679473877,20.2291049957275,0.694908857345581,233.988677978516,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2090",146.309280395508,32.2927627563477,4.95426034927368,10.2693500518799,21.0139484405518,20.4466209411621,0.694908857345581,235.981140136719,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2095",147.485809326172,32.4804191589355,4.93291521072388,10.2423858642578,21.4039478302002,20.6664123535156,0.694908857345581,237.906814575195,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2100",148.625534057617,32.6657104492188,4.91718101501465,10.2353067398071,21.7513332366943,20.8887252807617,0.694908857345581,239.778686523438,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2105",149.701385498047,32.8419647216797,4.89393949508667,10.1924600601196,22.0471668243408,21.1135692596436,0.694908857345581,241.485397338867,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2110",150.71174621582,33.0077247619629,4.85792922973633,10.1042146682739,22.2864799499512,21.3381977081299,0.694908857345581,243.001205444336,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2115",151.681549072266,33.1744766235352,4.82213020324707,10.0357618331909,22.4797992706299,21.56125831604,0.694908857345581,244.449890136719,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2120",152.607528686523,33.3366889953613,4.7852954864502,9.96635246276855,22.6396102905273,21.7842540740967,0.694908857345581,245.814636230469,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2125",153.482818603516,33.4986686706543,4.75402450561523,9.93022537231445,22.7659034729004,22.0056991577148,0.694908857345581,247.132263183594,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2130",154.28564453125,33.6524810791016,4.70622444152832,9.82828426361084,22.8709106445312,22.2258129119873,0.694908857345581,248.264266967773,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2135",155.03434753418,33.8036346435547,4.6534538269043,9.72701072692871,22.9293899536133,22.4420127868652,0.694908857345581,249.284774780273,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2140",155.766052246094,33.9542694091797,4.6018123626709,9.64024448394775,22.9655017852783,22.655252456665,0.694908857345581,250.278045654297,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2145",156.431640625,34.1045722961426,4.55229139328003,9.56816864013672,22.9861335754395,22.8658103942871,0.694908857345581,251.203521728516,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2150",157.050033569336,34.2537879943848,4.50184917449951,9.49765014648438,22.9863967895508,23.0735874176025,0.694908857345581,252.058227539062,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2155",157.652709960938,34.4027252197266,4.45149707794189,9.4397029876709,22.9580764770508,23.2784175872803,0.694908857345581,252.878036499023,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230102501505","2160",158.20768737793,34.5503883361816,4.39466571807861,9.35473442077637,22.9118576049805,23.4804973602295,0.694908857345581,253.594741821289,"AllPlots","ec2079fc-3275-49bb-9444-125cc98cb41b"
"Grow","230200702261","2002",64.5017776489258,16.1029853820801,1.10740947723389,3.27136516571045,8.91052532196045,15.7753257751465,0.694908857345581,110.364295959473,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2005",70.0313339233398,17.2023468017578,1.04080724716187,2.98402571678162,7.90365982055664,16.7210521697998,0.694908857345581,116.578140258789,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2010",78.6475296020508,19.2063484191895,1.01252746582031,2.62015128135681,8.73159599304199,17.145622253418,0.694908857345581,128.058685302734,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2015",88.2431030273438,21.7190074920654,1.14628183841705,2.63332867622375,9.25144577026367,17.5766773223877,0.694908857345581,141.264770507812,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2020",92.4975128173828,22.9649696350098,2.33277106285095,6.64697408676147,9.8760814666748,18.3344345092773,0.694908857345581,153.34765625,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2025",91.7516479492188,23.0339107513428,4.40872192382812,11.6982107162476,11.957836151123,18.6932106018066,0.694908857345581,162.23844909668,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2030",94.5725173950195,23.899730682373,5.26779651641846,9.82775115966797,14.4434547424316,18.6645660400391,0.694908857345581,167.370712280273,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2035",97.3957595825195,24.663667678833,5.94253158569336,9.70012950897217,15.2956819534302,18.7788257598877,0.694908857345581,172.47151184082,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2040",100.358131408691,25.4597263336182,6.32961845397949,8.91377258300781,16.1624488830566,18.9462814331055,0.694908857345581,176.864898681641,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2045",103.443740844727,26.2880439758301,6.49828958511353,8.11292457580566,16.6621704101562,19.1456146240234,0.694908857345581,180.845703125,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2050",106.724754333496,27.135799407959,6.52359390258789,7.4061689376831,16.8292465209961,19.3682823181152,0.694908857345581,184.682769775391,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2055",110.086578369141,27.9838390350342,6.47118234634399,6.82405042648315,16.7908725738525,19.6046142578125,0.694908857345581,188.4560546875,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2060",113.670097351074,28.8148727416992,6.38224124908447,6.60887956619263,16.6022033691406,19.8487663269043,0.694908857345581,192.621994018555,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2065",117.14868927002,29.6332206726074,6.28032636642456,6.29962825775146,16.2392578125,20.0955600738525,0.694908857345581,196.391586303711,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2070",120.504890441895,30.4205131530762,6.1750807762146,6.15468263626099,15.8992290496826,20.3446578979492,0.694908857345581,200.193969726562,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2075",122.215110778809,30.7766189575195,6.44802045822144,7.86994552612305,15.7059850692749,20.5936794281006,0.694908857345581,204.304260253906,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2080",124.104858398438,31.120792388916,6.61725616455078,8.42325401306152,15.8454999923706,20.8064842224121,0.694908857345581,207.613067626953,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2085",125.887351989746,31.4410991668701,6.7273530960083,8.92474937438965,15.912787437439,21.0078144073486,0.694908857345581,210.596054077148,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2090",127.502647399902,31.733325958252,6.79029226303101,9.12244987487793,16.1812362670898,21.208589553833,0.694908857345581,213.233474731445,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2095",128.907775878906,31.9959087371826,6.81382989883423,9.23674011230469,16.5184898376465,21.4080657958984,0.694908857345581,215.575729370117,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2100",130.274368286133,32.2355995178223,6.8164644241333,9.28338241577148,16.8982582092285,21.6052722930908,0.694908857345581,217.808258056641,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2105",131.540969848633,32.4478530883789,6.8004035949707,9.34018707275391,17.2404136657715,21.8014869689941,0.694908857345581,219.866226196289,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2110",132.714920043945,32.6374893188477,6.77799654006958,9.43892002105713,17.5820999145508,21.9957523345947,0.694908857345581,221.84211730957,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2115",133.808944702148,32.8032646179199,6.75139331817627,9.55494785308838,17.920597076416,22.1883697509766,0.694908857345581,223.722427368164,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2120",134.788803100586,32.944995880127,6.71180868148804,9.64019107818604,18.2397212982178,22.3779239654541,0.694908857345581,225.398361206055,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2125",135.696380615234,33.0699424743652,6.66432189941406,9.70662307739258,18.5985412597656,22.563060760498,0.694908857345581,226.993789672852,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2130",136.508850097656,33.180103302002,6.6050500869751,9.72843360900879,18.951114654541,22.7449913024902,0.694908857345581,228.413467407227,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2135",137.258392333984,33.2788581848145,6.54421615600586,9.73872566223145,19.2709770202637,22.9247550964355,0.694908857345581,229.710845947266,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2140",137.969421386719,33.3625946044922,6.48270511627197,9.73510837554932,19.5739555358887,23.1048431396484,0.694908857345581,230.923553466797,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2145",138.565643310547,33.4306144714355,6.41491222381592,9.67429161071777,19.8344020843506,23.2841930389404,0.694908857345581,231.898971557617,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2150",139.204315185547,33.4883918762207,6.3517279624939,9.62374591827393,20.0822620391846,23.462028503418,0.694908857345581,232.90739440918,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2155",139.747085571289,33.531078338623,6.28348588943481,9.55403709411621,20.2930011749268,23.6397819519043,0.694908857345581,233.743392944336,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230200702261","2160",140.298446655273,33.5625228881836,6.21352767944336,9.48883438110352,20.4528217315674,23.8155918121338,0.694908857345581,234.526657104492,"AllPlots","8d86e460-4cc3-4f8c-956d-517b6bb8e7db"
"Grow","230202502686","2002",72.6922454833984,17.1405048370361,0.439736813306808,1.5753630399704,8.91052436828613,15.7753286361694,0.694908857345581,117.228607177734,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2005",78.4390029907227,18.1343059539795,0.43705615401268,1.55185651779175,7.77013158798218,17.2876625061035,0.694908857345581,124.314933776855,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2010",87.8126678466797,20.0615978240967,0.494258016347885,1.62389326095581,8.79952049255371,17.9185619354248,0.694908857345581,137.405426025391,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2015",98.4361343383789,22.197301864624,0.695699334144592,2.07200384140015,9.21892833709717,18.64573097229,0.694908857345581,151.960723876953,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2020",102.779304504395,23.0522079467773,2.10267758369446,7.67897701263428,10.101203918457,19.6219596862793,0.694908857345581,166.03125,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2025",103.868576049805,23.2018165588379,3.91199398040771,11.4251823425293,12.9100303649902,19.9399394989014,0.694908857345581,175.952453613281,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2030",106.677124023438,23.7541522979736,4.91036510467529,10.735821723938,15.2726278305054,19.8862972259521,0.694908857345581,181.931304931641,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2035",110.189041137695,24.4196395874023,5.54342699050903,10.9070434570312,15.896203994751,19.9508895874023,0.694908857345581,187.601165771484,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2040",113.996025085449,25.133882522583,5.9551568031311,10.7855100631714,16.6402530670166,20.1133670806885,0.694908857345581,193.319122314453,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2045",118.496269226074,26.0816040039062,6.0370945930481,9.76698207855225,17.6667976379395,20.3288822174072,0.694908857345581,199.072555541992,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2050",122.461952209473,26.8394889831543,6.22514581680298,9.89989948272705,18.1291847229004,20.6120510101318,0.694908857345581,204.86262512207,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2055",126.049041748047,27.5347595214844,6.38784742355347,10.0343160629272,18.7242527008057,20.8814716339111,0.694908857345581,210.306610107422,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
"Grow","230202502686","2060",127.928924560547,27.8364124298096,6.82535552978516,11.5643110275269,19.1650466918945,21.145092010498,0.694908857345581,215.160064697266,"AllPlots","221795a1-0181-4547-a23c-76934eb0b423"
