"","CaseID","StandID","Year","abgCMgha","Belowground_Live","Standing_Dead","Belowground_Dead","Forest_Down_Dead_Wood","Age","Tpa","BA","SDI","TopHt"
"1","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2017,11.4623012542725,2.49949097633362,0,0,4.66500043869019,0,263.663421630859,35.7293739318848,62,51
"2","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2023,13.1666917800903,2.92081570625305,0.0180346481502056,0.00428948644548655,3.03951406478882,6,259.20849609375,43.504035949707,79,55
"3","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2033,16.6183853149414,3.79016447067261,0.0577213168144226,0.0172473546117544,2.01326560974121,16,251.895721435547,58.8830604553223,109,62
"4","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2043,20.444766998291,4.6192421913147,0.11566074192524,0.0432951971888542,1.84616243839264,26,244.71028137207,72.1318435668945,132,68
"5","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2053,24.8217697143555,5.48942470550537,0.205894559621811,0.0780371949076653,1.85930001735687,36,237.673202514648,85.3231506347656,154,73
"6","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2063,30.0458011627197,6.39149808883667,0.310048788785934,0.121699079871178,1.86003351211548,46,230.78776550293,98.5031890869141,175,78
"7","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2073,35.3954467773438,7.33474588394165,0.520449221134186,0.174554347991943,1.86326932907104,56,224.05549621582,111.906318664551,195,83
"8","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2083,40.836799621582,8.30904865264893,0.7720627784729,0.238830715417862,1.9156311750412,66,217.474029541016,125.44783782959,214,86
"9","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2093,46.8930435180664,9.42217540740967,0.547138273715973,0.218864485621452,2.07422018051147,76,214.933837890625,140.815124511719,236,89
"10","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2103,51.4495887756348,10.2417812347412,2.12123036384583,0.517709136009216,2.12895607948303,86,203.529113769531,151.43962097168,249,92
"11","0042dd61-6643-4462-a308-25dd9574d1fc","374002670489998",2113,55.5205993652344,10.9856538772583,3.13122272491455,0.787612915039062,2.68468761444092,96,192.904327392578,160.874282836914,260,94
"12","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2014,6.46102809906006,1.66166698932648,0,0,4.31999969482422,0,62.9099731445312,26.9926834106445,45,50
"13","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2023,8.25471878051758,2.07738161087036,0.0169974230229855,0.00515192979946733,2.28124570846558,9,61.2946891784668,33.0050277709961,55,57
"14","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2033,10.4433498382568,2.58769679069519,0.0382863394916058,0.0128356087952852,1.56077420711517,19,59.528923034668,40.1757659912109,65,64
"15","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2043,12.8596315383911,3.13467574119568,0.0705803483724594,0.0253398437052965,1.22957015037537,29,57.793212890625,47.5704727172852,75,70
"16","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2053,15.485050201416,3.69824504852295,0.12069907784462,0.0438338592648506,1.05515956878662,39,56.0890159606934,54.8199424743652,85,75
"17","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2063,18.1725273132324,4.26730728149414,0.19328673183918,0.067828543484211,0.959529936313629,49,54.4177551269531,61.8158874511719,93,80
"18","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2073,20.8651809692383,4.8372220993042,0.285870671272278,0.0966561287641525,0.938224673271179,59,52.780574798584,68.5513381958008,101,84
"19","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2083,23.5666980743408,5.40152311325073,0.390272855758667,0.130036145448685,0.96064293384552,69,51.1777572631836,74.9830474853516,109,88
"20","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2093,26.2120933532715,5.95185518264771,0.517723321914673,0.169448599219322,1.03525972366333,79,49.6093444824219,81.058464050293,116,92
"21","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2103,28.7519989013672,6.48105764389038,0.678458333015442,0.217081665992737,1.14022290706635,89,48.0752258300781,86.7009582519531,122,96
"22","0ed7e844-a05b-4116-a2cc-f94b7d7e8d30","168262746020004",2113,31.186092376709,6.99181270599365,0.856779336929321,0.270855337381363,1.30467534065247,99,46.5748977661133,91.9826431274414,127,99
"23","26278792-5060-46e4-a5d0-46e06381df38","74373939010538",2006,5.84413814544678,1.69950187206268,0,0,4.31999969482422,0,169.558013916016,31.2546844482422,62,46
"24","26278792-5060-46e4-a5d0-46e06381df38","74373939010538",2016,8.58602905273438,2.41834402084351,0.034510426223278,0.0130093013867736,2.19742250442505,10,164.905624389648,44.0576629638672,85,52
"25","26278792-5060-46e4-a5d0-46e06381df38","74373939010538",2023,11.0165939331055,2.97915244102478,0.0571719482541084,0.0282600708305836,1.91262769699097,17,161.677185058594,53.4405708312988,101,56
"26","26278792-5060-46e4-a5d0-46e06381df38","74373939010538",2033,14.8927192687988,3.81290435791016,0.132306858897209,0.0565504431724548,1.51952600479126,27,157.13330078125,66.5882720947266,122,62
"27","26278792-5060-46e4-a5d0-46e06381df38","74373939010538",2043,18.9155006408691,4.68640947341919,0.230911582708359,0.0931601971387863,1.42150926589966,37,152.663391113281,79.6001586914062,141,67
