"PLT_CN","SHORT","PLOT","SUBP","INVYR","TREE","SPCD","DIA","HT","TPA_UNADJ","agb_gm2","topSICOND","topSTDAGE","gesp","H_assigned","b1","b2","b3","b4","b5","calc_age","calcAgeCut","ageBin","ageBinAdj"
"52967848010538","0023200205040702502686",2686,3,2002,11,371,10.2,63,6.018046,493.96070291232,42,97,"BEAL",63,2.2835,0.9794,-0.0054,0.5819,-0.0281,136,"(125,175]",175,175
"52967848010538","0023200205040702502686",2686,3,2002,12,12,7.4,40,6.018046,101.986165294759,42,97,"ABBA",40,2.077,0.9303,-0.0285,2.8937,-0.1414,47,"(25,50]",50,50
"52967848010538","0023200205040702502686",2686,4,2002,1,12,10,57,6.018046,243.004817780189,42,97,"ABBA",57,2.077,0.9303,-0.0285,2.8937,-0.1414,84,"(75,100]",100,100
"52967848010538","0023200205040702502686",2686,4,2002,2,318,7.8,58,6.018046,261.465385188474,42,97,"ACSA",58,3.3721,0.8407,-0.015,2.6208,-0.2661,89,"(75,100]",100,100
"52967848010538","0023200205040702502686",2686,4,2002,3,12,7.8,53,6.018046,118.823054042283,42,97,"ABBA",53,2.077,0.9303,-0.0285,2.8937,-0.1414,72,"(50,75]",75,75
"52967848010538","0023200205040702502686",2686,4,2002,4,12,10,52,6.018046,239.445820915453,42,97,"ABBA",52,2.077,0.9303,-0.0285,2.8937,-0.1414,69,"(50,75]",75,75
"52967848010538","0023200205040702502686",2686,4,2002,5,241,10,43,6.018046,167.729522130943,42,97,"THOC",43,1.973,1,-0.0154,1.0895,0,52,"(50,75]",75,75
"52967848010538","0023200205040702502686",2686,4,2002,6,241,14.1,46,6.018046,378.057952225129,42,97,"THOC",46,1.973,1,-0.0154,1.0895,0,57,"(50,75]",75,75
"52967848010538","0023200205040702502686",2686,4,2002,7,241,10.4,41,6.018046,183.886025846411,42,97,"THOC",41,1.973,1,-0.0154,1.0895,0,48,"(25,50]",50,50
"52967848010538","0023200205040702502686",2686,4,2002,8,318,7.2,50,6.018046,215.688603525953,42,97,"ACSA",50,3.3721,0.8407,-0.015,2.6208,-0.2661,67,"(50,75]",75,75
"52967848010538","0023200205040702502686",2686,4,2002,9,371,5.4,51,6.018046,77.730675932793,42,97,"BEAL",51,2.2835,0.9794,-0.0054,0.5819,-0.0281,79,"(75,100]",100,100
"52967848010538","0023200205040702502686",2686,4,2002,10,371,7.1,50,6.018046,187.459113701037,42,97,"BEAL",50,2.2835,0.9794,-0.0054,0.5819,-0.0281,75,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,1,2003,1,371,11,58,6.018046,586.274627923675,42,80,"BEAL",58,2.2835,0.9794,-0.0054,0.5819,-0.0281,109,"(100,125]",125,125
"53077724010538","0023200305050900703046",3046,1,2003,2,371,14.5,55,6.018046,1112.7604046294,42,80,"BEAL",55,2.2835,0.9794,-0.0054,0.5819,-0.0281,95,"(75,100]",100,100
"53077724010538","0023200305050900703046",3046,1,2003,3,12,6.1,35,6.018046,55.609983006423,42,80,"ABBA",35,2.077,0.9303,-0.0285,2.8937,-0.1414,40,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,1,2003,4,371,5.6,39,6.018046,87.2493089121272,42,80,"BEAL",39,2.2835,0.9794,-0.0054,0.5819,-0.0281,43,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,1,2003,5,371,13,49,6.018046,848.75587297793,42,80,"BEAL",49,2.2835,0.9794,-0.0054,0.5819,-0.0281,72,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,1,2003,6,375,8.9,49,6.018046,312.007051608807,42,80,"BEPA",49,1.7902,0.9522,-0.0173,1.1668,-0.1206,73,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,1,2003,9,371,10.5,58,6.018046,529.514717613135,42,80,"BEAL",58,2.2835,0.9794,-0.0054,0.5819,-0.0281,109,"(100,125]",125,125
"53077724010538","0023200305050900703046",3046,1,2003,10,375,6.3,47,6.018046,114.598150317203,42,80,"BEPA",47,1.7902,0.9522,-0.0173,1.1668,-0.1206,65,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,1,2003,11,371,10.9,40,6.018046,461.481653839944,42,80,"BEAL",40,2.2835,0.9794,-0.0054,0.5819,-0.0281,46,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,1,2003,12,371,8.9,49,6.018046,339.622434644115,42,80,"BEAL",49,2.2835,0.9794,-0.0054,0.5819,-0.0281,72,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,1,2003,13,316,12.8,50,6.018046,765.845647304569,42,80,"ACRU",50,2.9435,0.9132,-0.0141,1.658,-0.1095,63,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,2,2003,1,12,1,NA,74.965282,6.27337904988007,42,80,"ABBA",4,2.077,0.9303,-0.0285,2.8937,-0.1414,7,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,2,2003,2,371,8.5,38,6.018046,299.805620966324,42,80,"BEAL",38,2.2835,0.9794,-0.0054,0.5819,-0.0281,41,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,2,2003,3,318,6.9,34,6.018046,75.2715897661221,42,80,"ACSA",34,3.3721,0.8407,-0.015,2.6208,-0.2661,37,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,2,2003,4,318,14,49,6.018046,1054.45861759807,42,80,"ACSA",49,3.3721,0.8407,-0.015,2.6208,-0.2661,64,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,2,2003,5,318,11.4,49,6.018046,641.594881560827,42,80,"ACSA",49,3.3721,0.8407,-0.015,2.6208,-0.2661,64,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,2,2003,6,12,5.1,30,6.018046,32.0672629955494,42,80,"ABBA",30,2.077,0.9303,-0.0285,2.8937,-0.1414,34,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,2,2003,8,371,15.6,50,6.018046,1213.12729191529,42,80,"BEAL",50,2.2835,0.9794,-0.0054,0.5819,-0.0281,75,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,2,2003,9,318,10.1,38,6.018046,526.054095958918,42,80,"ACSA",38,3.3721,0.8407,-0.015,2.6208,-0.2661,43,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,3,2003,1,375,1.2,NA,74.965282,26.7470915648385,42,80,"BEPA",4,1.7902,0.9522,-0.0173,1.1668,-0.1206,1,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,3,2003,2,375,1,NA,74.965282,16.301105867394,42,80,"BEPA",4,1.7902,0.9522,-0.0173,1.1668,-0.1206,1,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,3,2003,3,12,2.6,NA,74.965282,86.4538197556716,42,80,"ABBA",4,2.077,0.9303,-0.0285,2.8937,-0.1414,7,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,3,2003,4,12,1.2,NA,74.965282,10.9506221193752,42,80,"ABBA",4,2.077,0.9303,-0.0285,2.8937,-0.1414,7,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,3,2003,5,12,1.1,NA,74.965282,8.45723522022085,42,80,"ABBA",4,2.077,0.9303,-0.0285,2.8937,-0.1414,7,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,3,2003,6,12,1.8,NA,74.965282,33.3240859943523,42,80,"ABBA",4,2.077,0.9303,-0.0285,2.8937,-0.1414,7,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,3,2003,7,12,1.3,NA,74.965282,13.7719579936528,42,80,"ABBA",4,2.077,0.9303,-0.0285,2.8937,-0.1414,7,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,3,2003,8,375,1.6,NA,74.965282,55.4764636937351,42,80,"BEPA",4,1.7902,0.9522,-0.0173,1.1668,-0.1206,1,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,3,2003,10,12,1.7,NA,74.965282,28.6426584875113,42,80,"ABBA",4,2.077,0.9303,-0.0285,2.8937,-0.1414,7,"(0,10]",10,10
"53077724010538","0023200305050900703046",3046,3,2003,11,97,1.4,NA,74.965282,22.2307392710457,42,80,"PIRU",4,1.3307,1.0442,-0.0496,3.5829,0.0945,17,"(10,25]",25,25
"53077724010538","0023200305050900703046",3046,3,2003,12,12,7.4,50,6.018046,107.216290154527,42,80,"ABBA",50,2.077,0.9303,-0.0285,2.8937,-0.1414,64,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,3,2003,13,316,9.3,55,6.018046,343.63745884202,42,80,"ACRU",55,2.9435,0.9132,-0.0141,1.658,-0.1095,73,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,3,2003,17,97,5,26,6.018046,38.5007718826935,42,80,"PIRU",26,1.3307,1.0442,-0.0496,3.5829,0.0945,36,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,3,2003,14,12,8.6,58,6.018046,174.546732247852,42,80,"ABBA",58,2.077,0.9303,-0.0285,2.8937,-0.1414,87,"(75,100]",100,100
"53077724010538","0023200305050900703046",3046,3,2003,15,12,5.5,41,6.018046,47.2206649583436,42,80,"ABBA",41,2.077,0.9303,-0.0285,2.8937,-0.1414,48,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,3,2003,19,316,6.2,37,6.018046,95.5310160467875,42,80,"ACRU",37,2.9435,0.9132,-0.0141,1.658,-0.1095,42,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,3,2003,20,12,13.6,64,6.018046,521.346916131849,42,80,"ABBA",64,2.077,0.9303,-0.0285,2.8937,-0.1414,125,"(100,125]",125,125
"53077724010538","0023200305050900703046",3046,3,2003,21,371,19.5,59,6.018046,2165.66046970716,42,80,"BEAL",59,2.2835,0.9794,-0.0054,0.5819,-0.0281,113,"(100,125]",125,125
"53077724010538","0023200305050900703046",3046,3,2003,22,12,5.8,32,6.018046,48.2564802020541,42,80,"ABBA",32,2.077,0.9303,-0.0285,2.8937,-0.1414,37,"(25,50]",50,50
"53077724010538","0023200305050900703046",3046,4,2003,2,371,21.6,70,6.018046,2633.4469653054,42,80,"BEAL",70,2.2835,0.9794,-0.0054,0.5819,-0.0281,187,"(175,285]",175,175
"53077724010538","0023200305050900703046",3046,4,2003,3,316,8.7,44,6.018046,126.786493674579,42,80,"ACRU",44,2.9435,0.9132,-0.0141,1.658,-0.1095,53,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,4,2003,5,375,5.3,50,6.018046,64.3462753231569,42,80,"BEPA",50,1.7902,0.9522,-0.0173,1.1668,-0.1206,77,"(75,100]",100,100
"53077724010538","0023200305050900703046",3046,4,2003,6,371,7.6,54,6.018046,223.297929634592,42,80,"BEAL",54,2.2835,0.9794,-0.0054,0.5819,-0.0281,91,"(75,100]",100,100
"53077724010538","0023200305050900703046",3046,4,2003,8,371,6.9,50,6.018046,170.261614330065,42,80,"BEAL",50,2.2835,0.9794,-0.0054,0.5819,-0.0281,75,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,4,2003,9,375,5.9,52,6.018046,94.2513086347192,42,80,"BEPA",52,1.7902,0.9522,-0.0173,1.1668,-0.1206,86,"(75,100]",100,100
"53077724010538","0023200305050900703046",3046,4,2003,10,371,8.2,63,6.018046,280.558097742119,42,80,"BEAL",63,2.2835,0.9794,-0.0054,0.5819,-0.0281,136,"(125,175]",175,175
"53077724010538","0023200305050900703046",3046,4,2003,11,375,6,47,6.018046,104.556299793925,42,80,"BEPA",47,1.7902,0.9522,-0.0173,1.1668,-0.1206,65,"(50,75]",75,75
"53077724010538","0023200305050900703046",3046,4,2003,14,97,5.2,33,6.018046,36.5707109872503,42,80,"PIRU",33,1.3307,1.0442,-0.0496,3.5829,0.0945,42,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,1,2003,10,531,9.4,47,6.018046,419.046863750635,51,87,"FAGR",47,29.73,0.3631,-0.0127,16.7616,-0.6804,45,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,1,2003,15,261,6.9,38,6.018046,89.7941578752913,51,87,"TSCA",38,2.1493,0.9979,-0.0175,1.4086,-0.0008,37,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,1,2003,17,531,11.7,51,6.018046,738.908805128681,51,87,"FAGR",51,29.73,0.3631,-0.0127,16.7616,-0.6804,49,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,1,2003,23,318,7.7,45,6.018046,249.604806755083,51,87,"ACSA",45,3.3721,0.8407,-0.015,2.6208,-0.2661,41,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,1,2003,32,261,5.7,36,6.018046,50.2861169763743,51,87,"TSCA",36,2.1493,0.9979,-0.0175,1.4086,-0.0008,35,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,2,2003,2,543,1.5,NA,74.965282,37.0701657171099,51,87,"FRNI",4,4.2286,0.7857,-0.0178,4.6219,-0.3591,4,"(0,10]",10,10
"53073309010538","0023200305050900703313",3313,2,2003,3,261,14.7,56,6.018046,655.702277438586,51,87,"TSCA",56,2.1493,0.9979,-0.0175,1.4086,-0.0008,56,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,2,2003,4,371,8.4,46,6.018046,281.163070008744,51,87,"BEAL",46,2.2835,0.9794,-0.0054,0.5819,-0.0281,41,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,2,2003,5,241,13.3,46,6.018046,329.420498603895,51,87,"THOC",46,1.973,1,-0.0154,1.0895,0,43,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,2,2003,6,371,9.8,52,6.018046,428.980478743134,51,87,"BEAL",52,2.2835,0.9794,-0.0054,0.5819,-0.0281,53,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,2,2003,7,261,11.6,56,6.018046,383.522215509174,51,87,"TSCA",56,2.1493,0.9979,-0.0175,1.4086,-0.0008,56,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,2,2003,8,543,7.9,54,6.018046,230.409230649764,51,87,"FRNI",54,4.2286,0.7857,-0.0178,4.6219,-0.3591,54,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,2,2003,9,543,5.4,48,6.018046,76.0173559120213,51,87,"FRNI",48,4.2286,0.7857,-0.0178,4.6219,-0.3591,46,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,2,2003,10,371,14.8,52,6.018046,1185.14388244309,51,87,"BEAL",52,2.2835,0.9794,-0.0054,0.5819,-0.0281,53,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,2,2003,11,543,7.1,48,6.018046,168.113468890642,51,87,"FRNI",48,4.2286,0.7857,-0.0178,4.6219,-0.3591,46,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,2,2003,12,261,5.8,32,6.018046,54.4507053288316,51,87,"TSCA",32,2.1493,0.9979,-0.0175,1.4086,-0.0008,31,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,1,97,1.1,NA,74.965282,11.5066649422745,51,87,"PIRU",4,1.3307,1.0442,-0.0496,3.5829,0.0945,17,"(10,25]",25,25
"53073309010538","0023200305050900703313",3313,3,2003,2,318,3.3,NA,74.965282,355.637161771726,51,87,"ACSA",4,3.3721,0.8407,-0.015,2.6208,-0.2661,2,"(0,10]",10,10
"53073309010538","0023200305050900703313",3313,3,2003,3,371,14.7,69,6.018046,1107.2973932782,51,87,"BEAL",69,2.2835,0.9794,-0.0054,0.5819,-0.0281,103,"(100,125]",125,125
"53073309010538","0023200305050900703313",3313,3,2003,4,261,28.3,69,6.018046,2916.61585703393,51,87,"TSCA",69,2.1493,0.9979,-0.0175,1.4086,-0.0008,73,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,3,2003,5,316,12.8,58,6.018046,755.684067211846,51,87,"ACRU",58,2.9435,0.9132,-0.0141,1.658,-0.1095,60,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,3,2003,9,261,6.4,31,6.018046,67.5028391826708,51,87,"TSCA",31,2.1493,0.9979,-0.0175,1.4086,-0.0008,30,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,6,371,6.2,46,6.018046,119.148962652043,51,87,"BEAL",46,2.2835,0.9794,-0.0054,0.5819,-0.0281,41,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,7,261,6.8,36,6.018046,93.0081878809423,51,87,"TSCA",36,2.1493,0.9979,-0.0175,1.4086,-0.0008,35,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,8,241,15.3,45,6.018046,458.635080965515,51,87,"THOC",45,1.973,1,-0.0154,1.0895,0,42,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,10,261,8.2,41,6.018046,145.261060336297,51,87,"TSCA",41,2.1493,0.9979,-0.0175,1.4086,-0.0008,40,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,13,241,6.2,34,6.018046,45.3884666285019,51,87,"THOC",34,1.973,1,-0.0154,1.0895,0,30,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,14,318,5.8,46,6.018046,115.424366639376,51,87,"ACSA",46,3.3721,0.8407,-0.015,2.6208,-0.2661,42,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,15,371,6.1,45,6.018046,119.6521722045,51,87,"BEAL",45,2.2835,0.9794,-0.0054,0.5819,-0.0281,39,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,16,261,10.1,53,6.018046,268.149970018142,51,87,"TSCA",53,2.1493,0.9979,-0.0175,1.4086,-0.0008,52,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,3,2003,17,261,7.9,42,6.018046,132.36073278399,51,87,"TSCA",42,2.1493,0.9979,-0.0175,1.4086,-0.0008,41,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,3,2003,19,316,11.1,56,6.018046,537.986286840026,51,87,"ACRU",56,2.9435,0.9132,-0.0141,1.658,-0.1095,57,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,4,2003,1,316,11.1,70,6.018046,529.827882949509,51,87,"ACRU",70,2.9435,0.9132,-0.0141,1.658,-0.1095,80,"(75,100]",100,100
"53073309010538","0023200305050900703313",3313,4,2003,2,261,5.7,32,6.018046,55.3472781186747,51,87,"TSCA",32,2.1493,0.9979,-0.0175,1.4086,-0.0008,31,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,4,2003,3,541,8.3,59,6.018046,328.563868947484,51,87,"FRAM",59,1.5768,0.9978,-0.0156,0.6705,0.0182,69,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,4,2003,4,531,7.4,45,6.018046,216.729082489343,51,87,"FAGR",45,29.73,0.3631,-0.0127,16.7616,-0.6804,42,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,4,2003,5,261,10.5,29,6.018046,239.544583307791,51,87,"TSCA",29,2.1493,0.9979,-0.0175,1.4086,-0.0008,28,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,4,2003,6,261,5.3,28,6.018046,44.6109812528924,51,87,"TSCA",28,2.1493,0.9979,-0.0175,1.4086,-0.0008,27,"(25,50]",50,50
"53073309010538","0023200305050900703313",3313,4,2003,7,261,10.1,56,6.018046,275.833243807002,51,87,"TSCA",56,2.1493,0.9979,-0.0175,1.4086,-0.0008,56,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,4,2003,8,371,9.6,62,6.018046,420.131366770811,51,87,"BEAL",62,2.2835,0.9794,-0.0054,0.5819,-0.0281,79,"(75,100]",100,100
"53073309010538","0023200305050900703313",3313,4,2003,9,371,8.3,52,6.018046,292.762323648466,51,87,"BEAL",52,2.2835,0.9794,-0.0054,0.5819,-0.0281,53,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,4,2003,11,743,11.1,69,6.018046,470.463836291146,51,87,"POGR",69,5.2188,0.6855,-0.0301,50.0071,-0.8695,90,"(75,100]",100,100
"53073309010538","0023200305050900703313",3313,4,2003,12,541,8.8,61,6.018046,371.160252809044,51,87,"FRAM",61,1.5768,0.9978,-0.0156,0.6705,0.0182,75,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,4,2003,13,541,7.8,55,6.018046,268.256480094056,51,87,"FRAM",55,1.5768,0.9978,-0.0156,0.6705,0.0182,58,"(50,75]",75,75
"53073309010538","0023200305050900703313",3313,4,2003,14,371,7.1,48,6.018046,177.740584279754,51,87,"BEAL",48,2.2835,0.9794,-0.0054,0.5819,-0.0281,44,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,1,2003,9,94,7.1,34,6.018046,99.9863455676942,81,89,"PIGL",34,4.4803,0.7382,-0.0289,26.6132,-0.6461,21,"(10,25]",25,25
"53073921010538","0023200305050900703677",3677,1,2003,43,318,3,NA,74.965282,281.277155779329,81,89,"ACSA",4,3.3721,0.8407,-0.015,2.6208,-0.2661,1,"(0,10]",10,10
"53073921010538","0023200305050900703677",3677,1,2003,5,318,9.7,57,6.018046,480.539711597196,81,89,"ACSA",57,3.3721,0.8407,-0.015,2.6208,-0.2661,28,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,1,2003,34,531,6.9,48,6.018046,164.722699153571,81,89,"FAGR",48,29.73,0.3631,-0.0127,16.7616,-0.6804,24,"(10,25]",25,25
"53073921010538","0023200305050900703677",3677,2,2003,1,318,4.6,NA,74.965282,803.288621943023,81,89,"ACSA",4,3.3721,0.8407,-0.015,2.6208,-0.2661,1,"(0,10]",10,10
"53073921010538","0023200305050900703677",3677,2,2003,3,316,11.6,57,6.018046,343.651885749238,81,89,"ACRU",57,2.9435,0.9132,-0.0141,1.658,-0.1095,32,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,2,2003,4,316,10.4,56,6.018046,468.772238924202,81,89,"ACRU",56,2.9435,0.9132,-0.0141,1.658,-0.1095,31,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,2,2003,5,318,14.1,63,6.018046,1170.59778663036,81,89,"ACSA",63,3.3721,0.8407,-0.015,2.6208,-0.2661,33,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,2,2003,6,318,9.7,64,6.018046,472.691186719322,81,89,"ACSA",64,3.3721,0.8407,-0.015,2.6208,-0.2661,34,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,2,2003,7,318,8.7,62,6.018046,367.495379929214,81,89,"ACSA",62,3.3721,0.8407,-0.015,2.6208,-0.2661,32,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,2,2003,8,318,10.4,65,6.018046,564.021868223211,81,89,"ACSA",65,3.3721,0.8407,-0.015,2.6208,-0.2661,35,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,2,2003,9,318,10.6,65,6.018046,593.233771880267,81,89,"ACSA",65,3.3721,0.8407,-0.015,2.6208,-0.2661,35,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,2,2003,10,371,6.7,32,6.018046,152.087813743057,81,89,"BEAL",32,2.2835,0.9794,-0.0054,0.5819,-0.0281,7,"(0,10]",10,10
"53073921010538","0023200305050900703677",3677,2,2003,11,371,10,53,6.018046,468.550958443884,81,89,"BEAL",53,2.2835,0.9794,-0.0054,0.5819,-0.0281,21,"(10,25]",25,25
"53073921010538","0023200305050900703677",3677,2,2003,12,318,21,74,6.018046,2805.70172418608,81,89,"ACSA",74,3.3721,0.8407,-0.015,2.6208,-0.2661,43,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,3,2003,1,318,2.9,NA,74.965282,258.732298022862,81,89,"ACSA",4,3.3721,0.8407,-0.015,2.6208,-0.2661,1,"(0,10]",10,10
"53073921010538","0023200305050900703677",3677,3,2003,2,531,2.2,NA,74.965282,98.193468791777,81,89,"FAGR",4,29.73,0.3631,-0.0127,16.7616,-0.6804,1,"(0,10]",10,10
"53073921010538","0023200305050900703677",3677,3,2003,3,316,7.8,38,6.018046,209.021675266481,81,89,"ACRU",38,2.9435,0.9132,-0.0141,1.658,-0.1095,20,"(10,25]",25,25
"53073921010538","0023200305050900703677",3677,3,2003,4,316,8.7,58,6.018046,286.325170935214,81,89,"ACRU",58,2.9435,0.9132,-0.0141,1.658,-0.1095,32,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,3,2003,5,316,8.2,56,6.018046,240.510707173158,81,89,"ACRU",56,2.9435,0.9132,-0.0141,1.658,-0.1095,31,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,3,2003,6,316,9.9,63,6.018046,400.362425656134,81,89,"ACRU",63,2.9435,0.9132,-0.0141,1.658,-0.1095,36,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,3,2003,8,318,7.1,65,6.018046,205.138429142638,81,89,"ACSA",65,3.3721,0.8407,-0.015,2.6208,-0.2661,35,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,3,2003,9,316,5.8,36,6.018046,79.9094006415193,81,89,"ACRU",36,2.9435,0.9132,-0.0141,1.658,-0.1095,18,"(10,25]",25,25
"53073921010538","0023200305050900703677",3677,3,2003,10,316,7.3,49,6.018046,166.253300384312,81,89,"ACRU",49,2.9435,0.9132,-0.0141,1.658,-0.1095,26,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,3,2003,11,371,5.9,48,6.018046,108.499658930555,81,89,"BEAL",48,2.2835,0.9794,-0.0054,0.5819,-0.0281,17,"(10,25]",25,25
"53073921010538","0023200305050900703677",3677,3,2003,12,371,5.7,49,6.018046,97.9209261781631,81,89,"BEAL",49,2.2835,0.9794,-0.0054,0.5819,-0.0281,17,"(10,25]",25,25
"53073921010538","0023200305050900703677",3677,3,2003,13,371,7.6,56,6.018046,223.297929634592,81,89,"BEAL",56,2.2835,0.9794,-0.0054,0.5819,-0.0281,23,"(10,25]",25,25
"53073921010538","0023200305050900703677",3677,3,2003,14,316,10,60,6.018046,414.960250039128,81,89,"ACRU",60,2.9435,0.9132,-0.0141,1.658,-0.1095,34,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,3,2003,15,316,11.9,62,6.018046,640.711180205599,81,89,"ACRU",62,2.9435,0.9132,-0.0141,1.658,-0.1095,35,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,3,2003,16,316,9.5,63,6.018046,364.117465437972,81,89,"ACRU",63,2.9435,0.9132,-0.0141,1.658,-0.1095,36,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,3,2003,17,316,13.2,68,6.018046,814.044460349716,81,89,"ACRU",68,2.9435,0.9132,-0.0141,1.658,-0.1095,39,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,4,2003,1,318,1.9,NA,74.965282,90.5499805980689,81,89,"ACSA",4,3.3721,0.8407,-0.015,2.6208,-0.2661,1,"(0,10]",10,10
"53073921010538","0023200305050900703677",3677,4,2003,2,531,8.5,62,6.018046,325.794055205926,81,89,"FAGR",62,29.73,0.3631,-0.0127,16.7616,-0.6804,35,"(25,50]",50,50
"53073921010538","0023200305050900703677",3677,4,2003,3,318,7.4,51,6.018046,226.717609846853,81,89,"ACSA",51,3.3721,0.8407,-0.015,2.6208,-0.2661,24,"(10,25]",25,25
"53073921010538","0023200305050900703677",3677,4,2003,5,318,8.6,52,6.018046,346.648755320825,81,89,"ACSA",52,3.3721,0.8407,-0.015,2.6208,-0.2661,25,"(10,25]",25,25
"53085116010538","0023200305050901702963",2963,1,2003,2,531,15.3,76,6.018046,1430.40775234331,65,85,"FAGR",76,29.73,0.3631,-0.0127,16.7616,-0.6804,64,"(50,75]",75,75
"53085116010538","0023200305050901702963",2963,1,2003,8,371,11.4,46,6.018046,617.153786408508,65,85,"BEAL",46,2.2835,0.9794,-0.0054,0.5819,-0.0281,24,"(10,25]",25,25
"53085116010538","0023200305050901702963",2963,1,2003,17,531,14.9,65,6.018046,1342.02854030734,65,85,"FAGR",65,29.73,0.3631,-0.0127,16.7616,-0.6804,50,"(25,50]",50,50
