2005, 116.61655297227958
2015, 127.09009035805362
2025, 134.95579562484568
2035, 141.5301229459331
2045, 147.12905728395384
2055, 151.63384083660932
2065, 155.55032740056015
2075, 159.11363403445858
2085, 162.06533935781854
2095, 165.16167652978186
2105, 167.73749460990652
2115, 170.0522680103087
2125, 172.24380183254226
2135, 174.43934610217593
2145, 176.62528844978905
2155, 178.04244390780184
1995, 110.71049546881083
2164, 176.4118529348744
