1995, 110.89149094392415
2005.1211699164346, 117.79099812198287
2015, 81.91921470157735
2025, 83.62216105071874
2035, 84.45780308403553
2045, 86.91350184115151
2055, 89.07393791453299
2065, 86.4582132676965
2075, 87.33735597295792
2085, 90.9782530134848
2095, 89.67377629092856
2105, 91.67848773900019
2115, 94.84524014451948
2125, 94.2595823882175
2135, 96.49705994342983
2145, 100.0145754663204
2155, 99.04738254379876
2164, 100.75574433758929
