5.0,7.0,9.0,11.0,15.0,17.0,19.0,21.0,23.0,25.0,27.0,29.0,Species
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,251
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,252
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,263
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,264
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,40
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,41
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,42
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,81
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,92
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,98
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,231
0.09,0.14,0.20,0.27,0.35,0.44,0.53,0.64,0.75,0.86,0.98,1.11,242
0.07,0.11,0.16,0.22,0.28,0.35,0.43,0.51,0.60,0.69,0.79,0.90,211
0.07,0.11,0.16,0.22,0.28,0.35,0.43,0.51,0.60,0.69,0.79,0.90,212
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,300
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,303
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,356
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,357
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,490
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,491
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,591
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,631
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,761
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,763
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,774
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,821
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,863
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,864
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,885
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,886
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,908
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,909
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,924
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,925
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,982
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,986
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,304
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,310
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,311
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,312
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,316
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,317
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,319
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,320
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,341
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,358
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,367
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,381
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,391
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,420
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,421
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,424
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,471
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,481
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,550
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,551
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,555
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,561
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,571
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,580
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,581
