"MgmtID","StandID","Year","RmvCode","Age","Tpa","TPrdTpa","BA","SDI","CCF","TopHt","QMD","MCuFt","TPrdMCuFt","SCuFt","TPrdSCuFt","SBdFt","TPrdSBdFt","RTpa","RMCuFt","RSCuFt","RSBdFt","PrdLen","Acc","Mort","MAI","ForTyp","SizeCls","StkCls","RunTitle","CaseID"
"A017","231800703677","2018","0",104,5136,5136,129.430679321289,258,322,72,2.1495246887207,2641.80004882812,2641.80004882812,1026,1026,6306,6306,0,0,0,0,10,71.5965194702148,11.9884176254272,25.4038467407227,"801","2","1","Grow_2018","d70f2db7-e6d6-42b0-9a86-70c836f576b8"
"A017","231800703677","2028","0",114,2634.556640625,2634.556640625,155.65510559082,339,403,83,3.29127550125122,3237.880859375,3237.880859375,1260.54479980469,1260.54479980469,7847.4716796875,7847.4716796875,0,0,0,0,0,0,0,28.4035091400146,"801","2","1","Grow_2018","d70f2db7-e6d6-42b0-9a86-70c836f576b8"
