"MgmtID","StandID","Year","RmvCode","Age","Tpa","TPrdTpa","BA","SDI","CCF","TopHt","QMD","MCuFt","TPrdMCuFt","SCuFt","TPrdSCuFt","SBdFt","TPrdSBdFt","RTpa","RMCuFt","RSCuFt","RSBdFt","PrdLen","Acc","Mort","MAI","ForTyp","SizeCls","StkCls","RunTitle","CaseID"
"FIA","230202502686","2002","0",97,4503,4503,136.512191772461,279,298,63,2.35760498046875,2267.39990234375,2267.39990234375,880.799987792969,880.799987792969,4920,4920,0,0,0,0,0,NA,NA,23.3711338043213,"801","2","1","Grow_2002","1937b191-7fa1-4deb-aefc-48d0f4c75598"
"FIA","230202502686","2002","0",97,4503,4503,136.51220703125,279,298,NA,2.35760521888733,0,0,0,0,3588,3588,0,0,0,0,0,0,0,0,"801","2","1","Grow_2002","1937b191-7fa1-4deb-aefc-48d0f4c75598"
