"MgmtID","StandID","Year","Aboveground_Total_Live","Aboveground_Merch_Live","Belowground_Live","Belowground_Dead","Standing_Dead","Forest_Down_Dead_Wood","Forest_Floor","Forest_Shrub_Herb","Total_Stand_Carbon","Total_Removed_Carbon","Carbon_Released_From_Fire","RunTitle","CaseID"
"A022","2399017001101","2015",121.263740539551,79.1086273193359,27.272310256958,4.99785232543945,12.2502813339233,21.8098030090332,46.1466293334961,0.694908857345581,234.435531616211,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","2399017001101","2016",120.553359985352,78.535888671875,27.0605926513672,5.65618896484375,13.6512546539307,23.2428817749023,46.4094009399414,0.694908857345581,237.268585205078,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","2399017001101","2017",119.607917785645,77.867073059082,26.8092098236084,6.30824851989746,14.8741092681885,24.7980651855469,46.6175117492676,0.694908857345581,239.709976196289,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","2399017001101","2018",118.736854553223,77.2304840087891,26.5815334320068,6.9220495223999,15.689938545227,26.3602771759033,46.7652893066406,0.694908857345581,241.750854492188,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","2399017001101","2019",117.785255432129,77.2230377197266,26.3468208312988,7.48689079284668,16.2014675140381,27.8001022338867,46.8666343688965,0.694908857345581,243.182083129883,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","2399017001101","2020",117.020233154297,76.6310424804688,26.1484813690186,7.9948582649231,16.4279518127441,29.1224403381348,46.9181709289551,0.694908857345581,244.327041625977,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","2399017001101","2021",116.712295532227,76.3709182739258,26.0383052825928,8.38743591308594,16.3065395355225,30.2158508300781,46.9473991394043,0.694908857345581,245.302734375,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","2399017001101","2022",116.406059265137,76.0656890869141,25.945426940918,8.76090335845947,16.3132476806641,31.0612735748291,46.9592971801758,0.694908857345581,246.141128540039,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","2399017001101","2023",116.129928588867,75.7963714599609,25.8476657867432,9.11387920379639,16.3232421875,31.7872257232666,46.9771728515625,0.694908857345581,246.874038696289,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","2399017001101","2024",115.825401306152,75.483772277832,25.7540512084961,9.43863582611084,16.2725391387939,32.4640884399414,46.9873733520508,0.694908857345581,247.436981201172,0,0,"ByConditionYearly","8026b242-f7f9-41ec-8522-3fd655990c9d"
"A022","3302003001631 r001","2003",101.72632598877,66.7364730834961,23.7447700500488,0,0,10.457257270813,13.3866348266602,0.694908857345581,150.009918212891,0,0,"ByConditionYearly","57be9e25-32ef-4d4d-8664-6106b925a886"
"A022","3302003001631 r001","2004",104.938674926758,68.0928573608398,24.1069660186768,0.0105740847066045,0.0465904548764229,9.93473529815674,14.554404258728,0.694908857345581,154.286849975586,0,0,"ByConditionYearly","57be9e25-32ef-4d4d-8664-6106b925a886"
